"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2022-05-14 16:23:39","Push + butt + calves","Seated Calf Raise Machine","3","60","15","","","lbs",
"2022-05-14 16:23:39","Push + butt + calves","Standing Calf Raise Machine","1","0","12","","","lbs",
"2022-05-14 16:23:39","Push + butt + calves","Standing Calf Raise Machine","2","0","12","","","lbs",
"2022-05-14 16:23:39","Push + butt + calves","Standing Calf Raise Machine","3","0","13","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Squat","1","55","5","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Squat","2","55","5","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Squat","3","55","5","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Leg Press","1","60","10","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Leg Press","2","60","9","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Leg Press","3","60","9","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Romanian Deadlift","1","35","10","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Romanian Deadlift","2","35","10","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Romanian Deadlift","3","35","10","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Hip Thrust","1","65","9","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Hip Thrust","2","65","9","","","lbs",
"2022-05-18 15:10:13","Legs + Butt","Barbell Hip Thrust","3","65","8","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Barbell Deadlifts","1","75","5","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Barbell Deadlifts","2","75","5","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Barbell Deadlifts","3","75","5","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Bent Over Barbell Row","1","45","5","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Bent Over Barbell Row","2","45","5","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Bent Over Barbell Row","3","35","9","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","One Arm Dumbbell Row","1","10","13","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","One Arm Dumbbell Row","2","15","10","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","One Arm Dumbbell Row","3","15","10","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Alternating Dumbbell Bicep Curls","1","8","8","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Alternating Dumbbell Bicep Curls","2","8","10","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Alternating Dumbbell Bicep Curls","3","8","10","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Air Bike","1","0","40","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Air Bike","2","0","40","","","lbs",
"2022-05-25 17:01:29","Pull + Abs","Air Bike","3","0","40","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Barbell Bench Press","1","50","5","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Barbell Bench Press","2","50","5","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Barbell Bench Press","3","50","4","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Incline Dumbbell Bench Press","1","15","8","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Incline Dumbbell Bench Press","2","15","8","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Incline Dumbbell Bench Press","3","15","8","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Seated Barbell Military Press","1","30","5","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Seated Barbell Military Press","2","30","5","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Seated Barbell Military Press","3","30","5","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Lateral Dumbbell Raises","1","5","15","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Lateral Dumbbell Raises","2","5","15","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Lateral Dumbbell Raises","3","5","15","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Barbell Hip Thrust","1","65","12","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Barbell Hip Thrust","2","65","12","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Barbell Hip Thrust","3","65","10","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Seated Calf Raise Machine","1","20","10","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Seated Calf Raise Machine","2","20","12","","","lbs",
"2022-06-01 17:26:03","Push + butt + calves","Seated Calf Raise Machine","3","20","8","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Squat","1","15","10","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Squat","2","15","10","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Squat","3","15","8","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Romanian Deadlift","1","10","12","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Romanian Deadlift","2","10","12","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Romanian Deadlift","3","10","12","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Hip Thrust","1","15","13","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Hip Thrust","2","15","13","","","lbs",
"2022-06-08 19:47:31","Legs + Butt","Barbell Hip Thrust","3","15","13","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Squat","1","45","5","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Squat","2","45","5","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Squat","3","45","6","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Hip Thrust","1","75","6","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Hip Thrust","2","75","6","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Hip Thrust","3","75","7","","","lbs",
"2022-12-28 06:30:41","Legs","Hanging Leg Raise","1","","5","","","lbs",
"2022-12-28 06:30:41","Legs","Hanging Leg Raise","2","","13","","","lbs",
"2022-12-28 06:30:41","Legs","Hanging Leg Raise","3","","15","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Romanian Deadlift","1","30","5","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Romanian Deadlift","2","30","5","","","lbs",
"2022-12-28 06:30:41","Legs","Barbell Romanian Deadlift","3","22","15","","","lbs",
"2022-12-30 06:04:40","Pull","Pull Ups","1","77","7","","","lbs",
"2022-12-30 06:04:40","Pull","Pull Ups","2","92","7","","","lbs",
"2022-12-30 06:04:40","Pull","Pull Ups","3","77","8","","","lbs",
"2022-12-30 06:04:40","Pull","Pull Ups","4","77","8","","","lbs",
"2022-12-30 06:04:40","Pull","Bent Over Barbell Row","1","30","10","","","lbs",
"2022-12-30 06:04:40","Pull","Bent Over Barbell Row","2","30","10","","","lbs",
"2022-12-30 06:04:40","Pull","Bent Over Barbell Row","3","30","8","","","lbs",
"2022-12-30 06:04:40","Pull","Face Pull","1","5.5","10","","","lbs",
"2022-12-30 06:04:40","Pull","Face Pull","2","5.5","10","","","lbs",
"2022-12-30 06:04:40","Pull","Face Pull","3","5.5","11","","","lbs",
"2022-12-30 06:04:40","Pull","Close Grip Lat Pulldown","1","44","10","","","lbs",
"2022-12-30 06:04:40","Pull","Close Grip Lat Pulldown","2","44","10","","","lbs",
"2022-12-30 06:04:40","Pull","Close Grip Lat Pulldown","3","44","10","","","lbs",
"2022-12-30 06:04:40","Pull","Lateral Dumbbell Raises","1","4.4","13","","","lbs",
"2022-12-30 06:04:40","Pull","Lateral Dumbbell Raises","2","4.4","13","","","lbs",
"2022-12-30 06:04:40","Pull","Lateral Dumbbell Raises","3","4.4","13","","","lbs",
"2022-12-31 07:04:46","Push","Barbell Bench Press","1","45","5","","","lbs",
"2022-12-31 07:04:46","Push","Barbell Bench Press","2","45","5","","","lbs",
"2022-12-31 07:04:46","Push","Barbell Bench Press","3","45","6","","","lbs",
"2022-12-31 07:04:46","Push","Standing Barbell Military Press","1","22","10","","","lbs",
"2022-12-31 07:04:46","Push","Standing Barbell Military Press","2","30","5","","","lbs",
"2022-12-31 07:04:46","Push","Standing Barbell Military Press","3","30","6","","","lbs",
"2022-12-31 07:04:46","Push","Chest Dips","1","42","7","","","lbs",
"2022-12-31 07:04:46","Push","Chest Dips","2","42","7","","","lbs",
"2022-12-31 07:04:46","Push","Chest Dips","3","42","7","","","lbs",
"2022-12-31 07:04:46","Push","Alternating Dumbbell Front Raises","1","4.4","10","","","lbs",
"2022-12-31 07:04:46","Push","Alternating Dumbbell Front Raises","2","4.4","10","","","lbs",
"2022-12-31 07:04:46","Push","Alternating Dumbbell Front Raises","3","4.4","10","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Squat","1","55","5","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Squat","2","55","5","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Squat","3","55","6","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Hip Thrust","1","75","10","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Hip Thrust","2","75","10","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Hip Thrust","3","75","10","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Romanian Deadlift","1","48.5","5","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Romanian Deadlift","2","40","10","","","lbs",
"2023-01-02 06:36:51","Legs","Barbell Romanian Deadlift","3","40","10","","","lbs",
"2023-01-02 06:36:51","Legs","Seated Calf Raise Machine","1","30","15","","","lbs",
"2023-01-02 06:36:51","Legs","Seated Calf Raise Machine","2","40","15","","","lbs",
"2023-01-02 06:36:51","Legs","Seated Calf Raise Machine","3","40","15","","","lbs",
"2023-01-03 07:14:51","Pull","Pull Ups","1","42","12","","","lbs",
"2023-01-03 07:14:51","Pull","Pull Ups","2","35","7","","","lbs",
"2023-01-03 07:14:51","Pull","Pull Ups","3","35","7","","","lbs",
"2023-01-03 07:14:51","Pull","Pull Ups","4","35","7","","","lbs",
"2023-01-03 07:14:51","Pull","Bent Over Barbell Row","1","48.5","5","","","lbs",
"2023-01-03 07:14:51","Pull","Bent Over Barbell Row","2","39.6","7","","","lbs",
"2023-01-03 07:14:51","Pull","Bent Over Barbell Row","3","39.6","8","","","lbs",
"2023-01-03 07:14:51","Pull","Face Pull","1","5.5","15","","","lbs",
"2023-01-03 07:14:51","Pull","Face Pull","2","10","8","","","lbs",
"2023-01-03 07:14:51","Pull","Face Pull","3","5.5","15","","","lbs",
"2023-01-03 07:14:51","Pull","Close Grip Lat Pulldown","1","44","13","","","lbs",
"2023-01-03 07:14:51","Pull","Close Grip Lat Pulldown","2","44","13","","","lbs",
"2023-01-04 06:48:51","Push","Barbell Bench Press","1","45","5","","","lbs",
"2023-01-04 06:48:51","Push","Barbell Bench Press","2","45","8","","","lbs",
"2023-01-04 06:48:51","Push","Barbell Bench Press","3","45","8","","","lbs",
"2023-01-04 06:48:51","Push","Barbell Bench Press","4","45","8","","","lbs",
"2023-01-04 06:48:51","Push","Standing Barbell Military Press","1","30","9","","","lbs",
"2023-01-04 06:48:51","Push","Standing Barbell Military Press","2","30","8","","","lbs",
"2023-01-04 06:48:51","Push","Standing Barbell Military Press","3","30","8","","","lbs",
"2023-01-04 06:48:51","Push","Chest Dips","1","35","8","","","lbs",
"2023-01-04 06:48:51","Push","Chest Dips","2","35","8","","","lbs",
"2023-01-04 06:48:51","Push","Chest Dips","3","35","8","","","lbs",
"2023-01-04 06:48:51","Push","Alternating Dumbbell Front Raises","1","4.4","15","","","lbs",
"2023-01-04 06:48:51","Push","Alternating Dumbbell Front Raises","2","4.4","15","","","lbs",
"2023-01-04 06:48:51","Push","Alternating Dumbbell Front Raises","3","4.4","15","","","lbs",
"2023-01-04 06:48:51","Push","Lateral Dumbbell Raises","1","4.4","15","","","lbs",
"2023-01-04 06:48:51","Push","Lateral Dumbbell Raises","2","4.4","15","","","lbs",
"2023-01-04 06:48:51","Push","Lateral Dumbbell Raises","3","4.4","15","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Squat","1","55","5","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Squat","2","65","5","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Squat","3","65","5","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Squat","4","65","5","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Hip Thrust","1","50","12","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Hip Thrust","2","50","13","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Hip Thrust","3","50","15","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Romanian Deadlift","1","45","6","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Romanian Deadlift","2","45","8","","","lbs",
"2023-01-09 16:29:48","Legs","Barbell Romanian Deadlift","3","45","8","","","lbs",
"2023-01-09 16:29:48","Legs","Seated Calf Raise Machine","1","60","15","","","lbs",
"2023-01-09 16:29:48","Legs","Seated Calf Raise Machine","2","60","15","","","lbs",
"2023-01-09 16:29:48","Legs","Seated Calf Raise Machine","3","70","15","","","lbs",
"2023-01-11 16:00:46","Push","Barbell Bench Press","1","50","4","","","lbs",
"2023-01-11 16:00:46","Push","Barbell Bench Press","2","50","3","","","lbs",
"2023-01-11 16:00:46","Push","Barbell Bench Press","3","50","3","","","lbs",
"2023-01-11 16:00:46","Push","Standing Barbell Military Press","1","33","5","","","lbs",
"2023-01-11 16:00:46","Push","Standing Barbell Military Press","2","33","5","","","lbs",
"2023-01-11 16:00:46","Push","Standing Barbell Military Press","3","33","6","","","lbs",
"2023-01-11 16:00:46","Push","Alternating Dumbbell Front Raises","1","5","15","","","lbs",
"2023-01-11 16:00:46","Push","Alternating Dumbbell Front Raises","2","5","15","","","lbs",
"2023-01-11 16:00:46","Push","Alternating Dumbbell Front Raises","3","5","15","","","lbs",
"2023-01-11 16:00:46","Push","Lateral Dumbbell Raises","1","5","15","","","lbs",
"2023-01-11 16:00:46","Push","Lateral Dumbbell Raises","2","5","15","","","lbs",
"2023-01-11 16:00:46","Push","Lateral Dumbbell Raises","3","5","15","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Barbell Deadlifts","1","75","3","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Barbell Deadlifts","2","75","3","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Barbell Deadlifts","3","75","3","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Barbell Deadlifts","4","75","3","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Barbell Deadlifts","5","75","4","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Standing Barbell Military Press","1","25","10","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Standing Barbell Military Press","2","25","10","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Standing Barbell Military Press","3","25","10","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Face Pull","1","20","12","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Face Pull","2","20","12","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Face Pull","3","20","10","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Close Grip Lat Pulldown","1","40","12","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Close Grip Lat Pulldown","2","40","10","","","lbs",
"2023-01-17 16:26:17","Deadlift day","Close Grip Lat Pulldown","3","40","10","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Squat","1","45","5","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Squat","2","45","5","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Squat","3","45","5","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Hip Thrust","1","50","10","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Hip Thrust","2","70","10","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Hip Thrust","3","70","10","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Bench Press","1","45","6","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Bench Press","2","45","6","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Bench Press","3","45","7","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Romanian Deadlift","1","15","10","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Barbell Romanian Deadlift","2","15","10","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Hanging Leg Raise","1","","10","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Hanging Leg Raise","2","","10","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Seated Cable Rows","1","30","15","","","lbs",
"2023-03-09 15:54:04","Workout on the fly","Seated Cable Rows","2","30","10","","","lbs",
"2023-03-13 16:03:16","Deadlift day","Barbell Deadlifts","1","65","3","","","lbs",
"2023-03-13 16:03:16","Deadlift day","Barbell Deadlifts","2","75","3","","","lbs",
"2023-03-13 16:03:16","Deadlift day","Barbell Deadlifts","3","75","3","","","lbs",
"2023-03-13 16:03:16","Deadlift day","Barbell Deadlifts","4","75","3","","","lbs",
"2023-03-13 16:03:16","Deadlift day","Barbell Deadlifts","5","75","3","","","lbs",
